cards,class
"[19, 138, 138, 281, 281, 497, 497, 521, 521, 642, 642, 806, 806, 850, 850, 871, 1039, 1115, 237, 237, 372, 372, 864, 864, 782, 972, 972, 1048, 1137, 1187]",Rogue
"[2, 2, 16, 19, 19, 41, 41, 159, 159, 204, 204, 267, 267, 281, 281, 292, 292, 367, 367, 397, 427, 427, 521, 521, 527, 939, 1031, 624, 624, 1254]",Rogue
"[2, 2, 63, 63, 159, 159, 177, 177, 281, 281, 292, 292, 389, 426, 426, 427, 427, 430, 558, 558, 565, 565, 643, 670, 670, 680, 680, 527, 910, 409]",Rogue
"[16, 16, 19, 19, 138, 138, 187, 187, 389, 389, 521, 521, 642, 642, 806, 1031, 1039, 1115, 382, 712, 712, 722, 722, 763, 972, 972, 1048, 1064, 1109, 1243]",Rogue
"[2, 2, 19, 19, 133, 133, 159, 159, 204, 204, 281, 281, 292, 292, 427, 427, 430, 497, 497, 521, 521, 670, 670, 527, 1035, 449, 449, 624, 624, 1254]",Rogue
"[2, 19, 41, 72, 133, 138, 177, 204, 216, 267, 292, 367, 389, 397, 427, 430, 438, 521, 642, 635, 527, 853, 939, 1031, 1115, 453, 713, 940, 972, 1213]",Rogue
"[159, 159, 169, 169, 177, 177, 227, 227, 246, 246, 281, 281, 292, 292, 389, 389, 427, 427, 558, 558, 565, 565, 209, 209, 409, 409, 449, 449, 745, 745]",Rogue
"[2, 2, 19, 19, 159, 159, 177, 177, 204, 204, 281, 281, 292, 292, 389, 427, 427, 521, 521, 558, 558, 565, 565, 527, 771, 939, 209, 209, 409, 409]",Rogue
"[2, 2, 16, 16, 19, 133, 133, 138, 138, 292, 292, 427, 427, 497, 497, 521, 521, 642, 642, 982, 982, 1031, 1039, 1115, 213, 972, 972, 1048, 1232, 1254]",Rogue
"[2, 16, 19, 49, 138, 169, 204, 267, 399, 427, 430, 521, 534, 642, 806, 1039, 1115, 79, 269, 358, 453, 550, 693, 696, 713, 722, 972, 1046, 1232, 1254]",Rogue
"[2, 2, 16, 19, 19, 133, 133, 204, 204, 245, 281, 281, 292, 292, 389, 427, 427, 430, 438, 438, 497, 521, 521, 670, 670, 527, 944, 1035, 1232, 1254]",Rogue
"[2, 2, 19, 19, 133, 133, 138, 138, 177, 177, 204, 204, 281, 292, 292, 389, 389, 521, 521, 642, 527, 1031, 1039, 1115, 782, 972, 972, 1048, 1232, 1254]",Rogue
"[2, 2, 19, 19, 41, 41, 133, 138, 138, 204, 216, 229, 267, 267, 292, 397, 521, 521, 642, 642, 527, 1031, 1039, 1115, 722, 919, 972, 972, 1048, 1232]",Rogue
"[2, 2, 16, 16, 19, 41, 133, 204, 204, 267, 267, 281, 281, 292, 292, 367, 397, 427, 427, 521, 670, 670, 527, 853, 853, 939, 624, 624, 1034, 1034]",Rogue
"[2, 2, 63, 63, 133, 133, 177, 177, 227, 227, 281, 281, 292, 292, 389, 389, 427, 427, 521, 521, 558, 558, 565, 565, 904, 904, 209, 209, 409, 409]",Rogue
"[2, 2, 16, 16, 19, 19, 41, 41, 133, 159, 159, 204, 204, 267, 267, 281, 281, 292, 292, 367, 397, 427, 427, 521, 521, 527, 939, 453, 624, 624]",Rogue
"[133, 133, 138, 138, 159, 187, 187, 204, 204, 292, 389, 389, 430, 521, 521, 642, 642, 806, 944, 944, 1031, 1039, 1115, 722, 722, 972, 972, 1048, 1232, 1254]",Rogue
"[2, 2, 19, 19, 159, 159, 177, 177, 281, 281, 292, 292, 389, 389, 427, 427, 558, 558, 565, 565, 635, 635, 527, 939, 209, 209, 409, 409, 449, 449]",Rogue
"[2, 2, 16, 16, 19, 63, 72, 133, 133, 204, 204, 281, 281, 292, 292, 389, 427, 427, 495, 635, 635, 670, 670, 527, 853, 853, 939, 1034, 1034, 1254]",Rogue
"[2, 2, 16, 19, 19, 41, 41, 133, 133, 159, 159, 204, 204, 216, 216, 267, 267, 281, 292, 292, 367, 397, 427, 427, 430, 521, 521, 527, 939, 1254]",Rogue
"[2, 2, 16, 19, 19, 41, 41, 133, 133, 159, 159, 204, 204, 216, 267, 267, 397, 427, 670, 670, 527, 939, 944, 944, 982, 982, 1031, 1035, 624, 1232]",Rogue
"[16, 16, 19, 133, 133, 138, 138, 292, 292, 427, 427, 430, 521, 521, 642, 642, 527, 939, 944, 944, 982, 982, 1031, 1039, 1115, 213, 972, 972, 1048, 1232]",Rogue
"[2, 2, 16, 16, 19, 19, 41, 41, 133, 133, 159, 159, 204, 204, 216, 267, 267, 292, 292, 397, 427, 427, 430, 521, 521, 527, 939, 624, 624, 1232]",Rogue
"[2, 16, 19, 41, 49, 72, 133, 159, 187, 204, 216, 229, 267, 281, 292, 367, 389, 394, 397, 427, 497, 521, 527, 939, 944, 982, 1031, 1039, 453, 1232]",Rogue
"[2, 2, 16, 16, 19, 19, 41, 41, 133, 159, 159, 204, 204, 267, 267, 281, 281, 292, 292, 367, 397, 427, 427, 521, 521, 527, 939, 453, 624, 624]",Rogue
"[2, 2, 16, 19, 133, 133, 159, 159, 204, 204, 281, 281, 292, 292, 427, 427, 521, 521, 534, 534, 680, 680, 527, 944, 944, 982, 982, 1031, 934, 1232]",Rogue
"[2, 2, 19, 19, 138, 138, 177, 177, 204, 204, 281, 292, 292, 430, 495, 495, 521, 521, 642, 642, 527, 939, 1031, 1039, 1115, 782, 972, 972, 1048, 1232]",Rogue
"[2, 2, 16, 16, 19, 19, 41, 133, 133, 159, 159, 204, 204, 216, 267, 267, 292, 292, 397, 427, 427, 430, 521, 521, 527, 939, 624, 624, 1232, 1254]",Rogue
"[2, 2, 16, 16, 19, 19, 140, 204, 204, 267, 267, 281, 281, 292, 292, 405, 405, 427, 427, 521, 521, 670, 670, 527, 944, 944, 982, 982, 234, 1232]",Rogue
"[2, 2, 16, 16, 19, 19, 41, 41, 133, 159, 159, 204, 204, 267, 267, 281, 281, 292, 292, 367, 397, 427, 427, 521, 521, 527, 939, 453, 624, 624]",Rogue
"[2, 2, 16, 16, 19, 19, 133, 133, 204, 204, 267, 267, 292, 292, 427, 427, 430, 497, 521, 521, 527, 939, 944, 944, 982, 982, 1031, 1039, 1232, 1254]",Rogue
"[2, 2, 16, 16, 159, 159, 177, 177, 281, 281, 558, 558, 565, 565, 643, 643, 680, 680, 703, 836, 836, 904, 904, 910, 939, 213, 409, 409, 731, 731]",Rogue
"[2, 19, 72, 72, 133, 133, 187, 187, 281, 281, 389, 389, 438, 438, 521, 642, 757, 757, 1018, 1018, 287, 287, 722, 722, 805, 805, 973, 1007, 1028, 1028]",Rogue
"[2, 2, 16, 19, 19, 41, 41, 159, 159, 204, 204, 267, 267, 281, 281, 292, 292, 367, 367, 397, 427, 427, 521, 521, 527, 939, 1031, 624, 624, 1254]",Rogue
