cards,class
"[201, 201, 218, 218, 222, 299, 299, 412, 412, 465, 502, 502, 542, 542, 543, 567, 584, 584, 613, 613, 633, 633, 806, 806, 939, 1066, 1130, 572, 572, 696]",Mage
"[33, 33, 68, 85, 85, 110, 110, 139, 139, 218, 252, 252, 262, 296, 296, 316, 316, 465, 465, 543, 543, 633, 804, 804, 815, 815, 873, 873, 1130, 1232]",Mage
"[76, 76, 115, 115, 201, 201, 204, 204, 248, 248, 463, 463, 465, 806, 806, 1239, 1246, 1251, 132, 175, 329, 373, 373, 453, 880, 1143, 1143, 1211, 1211, 1253]",Mage
"[85, 85, 110, 110, 115, 115, 146, 146, 218, 218, 262, 296, 296, 316, 316, 465, 465, 543, 543, 743, 815, 815, 873, 873, 964, 964, 1013, 1013, 1251, 1232]",Mage
"[68, 68, 115, 115, 146, 146, 204, 204, 218, 218, 228, 465, 465, 499, 543, 543, 567, 567, 815, 815, 939, 213, 706, 713, 713, 1046, 1046, 1137, 1232, 1254]",Mage
"[68, 76, 76, 139, 201, 218, 218, 220, 220, 222, 222, 228, 248, 323, 502, 543, 567, 584, 606, 613, 660, 798, 897, 897, 960, 1092, 1170, 453, 572, 980]",Mage
"[76, 76, 146, 146, 248, 248, 282, 316, 316, 338, 338, 412, 412, 465, 465, 493, 716, 716, 815, 815, 923, 923, 1013, 1013, 1170, 1170, 1184, 1184, 1135, 1253]",Mage
"[68, 76, 76, 110, 110, 115, 115, 146, 146, 204, 204, 218, 218, 248, 248, 338, 338, 412, 412, 493, 502, 543, 606, 613, 939, 1170, 1184, 1184, 1251, 1254]",Mage
"[32, 49, 68, 204, 499, 542, 548, 570, 716, 939, 945, 964, 1013, 1060, 1164, 1190, 1239, 1246, 1251, 269, 453, 706, 735, 958, 984, 1046, 1135, 1205, 1213, 1254]",Mage
"[32, 49, 146, 204, 218, 499, 542, 543, 548, 567, 716, 815, 923, 939, 945, 964, 1013, 1060, 1066, 1239, 1251, 269, 453, 713, 1046, 1143, 1205, 1213, 1254, 1253]",Mage
"[85, 85, 110, 110, 115, 115, 146, 146, 218, 218, 262, 296, 296, 316, 316, 465, 465, 543, 613, 633, 743, 743, 873, 873, 964, 964, 1013, 1013, 1190, 1190]",Mage
"[85, 85, 110, 110, 115, 115, 146, 146, 218, 218, 282, 316, 316, 465, 465, 543, 567, 633, 743, 743, 804, 815, 1013, 1013, 1130, 1164, 1164, 1246, 1251, 1232]",Mage
"[68, 76, 139, 146, 201, 228, 248, 282, 463, 465, 543, 633, 716, 815, 939, 1013, 1060, 1092, 1170, 1184, 1190, 1239, 1251, 453, 712, 933, 782, 980, 1046, 1213]",Mage
"[49, 49, 218, 218, 222, 222, 299, 299, 412, 412, 499, 499, 543, 543, 613, 613, 633, 633, 798, 798, 815, 815, 897, 897, 964, 964, 1066, 572, 572, 1232]",Mage
"[76, 109, 139, 201, 204, 218, 220, 222, 228, 248, 252, 296, 419, 502, 543, 570, 584, 606, 613, 660, 743, 798, 897, 960, 1092, 1170, 453, 572, 784, 1213]",Mage
"[49, 68, 109, 115, 115, 139, 139, 146, 146, 188, 201, 201, 204, 204, 252, 252, 316, 338, 338, 412, 412, 465, 465, 542, 542, 716, 806, 1184, 1184, 1254]",Mage
"[33, 49, 110, 115, 119, 143, 146, 188, 201, 204, 221, 228, 262, 296, 316, 465, 502, 542, 543, 567, 699, 743, 945, 1114, 1190, 1246, 1251, 453, 1213, 1254]",Mage
"[49, 146, 146, 218, 218, 316, 316, 465, 465, 499, 543, 543, 548, 548, 567, 567, 633, 633, 806, 806, 815, 815, 964, 1013, 1013, 1130, 1130, 269, 269, 696]",Mage
"[68, 115, 204, 218, 220, 222, 299, 419, 502, 542, 543, 567, 584, 606, 613, 633, 798, 815, 897, 939, 1060, 1066, 1246, 1251, 213, 442, 453, 572, 706, 1046]",Mage
"[76, 76, 109, 109, 201, 204, 218, 228, 248, 248, 296, 296, 465, 465, 502, 502, 543, 584, 584, 606, 613, 613, 633, 743, 743, 798, 798, 1066, 572, 572]",Mage
"[68, 85, 85, 110, 110, 146, 218, 218, 262, 282, 296, 296, 316, 316, 465, 465, 543, 543, 567, 613, 633, 743, 743, 873, 873, 1013, 1013, 1190, 1251, 1232]",Mage
"[49, 49, 68, 110, 110, 115, 115, 262, 296, 296, 316, 465, 465, 499, 543, 567, 613, 613, 633, 743, 806, 815, 815, 939, 1013, 1013, 1114, 1190, 453, 1254]",Mage
"[204, 204, 218, 218, 222, 222, 299, 299, 465, 465, 502, 502, 543, 543, 567, 567, 584, 584, 606, 613, 613, 633, 798, 798, 897, 897, 1066, 572, 572, 1232]",Mage
"[76, 76, 115, 115, 146, 146, 201, 201, 204, 204, 248, 248, 282, 338, 338, 412, 412, 493, 542, 542, 543, 1170, 1170, 1184, 1184, 442, 442, 559, 559, 1254]",Mage
"[68, 109, 110, 115, 139, 146, 204, 228, 323, 465, 542, 548, 699, 716, 804, 806, 815, 939, 945, 1013, 1060, 1164, 1190, 1239, 1246, 1251, 453, 1213, 1232, 1254]",Mage
"[32, 49, 68, 139, 146, 218, 228, 499, 543, 567, 633, 798, 815, 897, 939, 945, 964, 1060, 1239, 1246, 1251, 213, 269, 453, 572, 735, 1205, 1213, 1232, 1254]",Mage
"[68, 85, 85, 110, 110, 146, 218, 218, 262, 282, 296, 296, 316, 316, 465, 465, 543, 543, 567, 613, 743, 743, 873, 873, 1013, 1013, 1190, 1190, 1251, 1232]",Mage
"[85, 85, 110, 110, 115, 115, 146, 146, 316, 316, 465, 465, 543, 543, 613, 613, 633, 633, 743, 743, 815, 815, 873, 873, 1013, 1013, 1130, 1130, 1251, 1232]",Mage
"[68, 146, 204, 218, 228, 248, 465, 543, 548, 567, 613, 633, 815, 939, 964, 1013, 1060, 1066, 1190, 1246, 1251, 269, 453, 506, 572, 706, 713, 1213, 1232, 1254]",Mage
"[32, 68, 139, 204, 228, 296, 465, 499, 542, 543, 567, 570, 815, 939, 945, 1013, 1060, 1164, 1239, 1251, 213, 269, 453, 550, 615, 706, 898, 1046, 1213, 1232]",Mage
"[68, 110, 146, 204, 228, 262, 296, 465, 499, 543, 548, 567, 633, 699, 804, 806, 815, 964, 1013, 1060, 1164, 442, 453, 713, 898, 935, 984, 1213, 1232, 1254]",Mage
