cards,class
"[7, 7, 29, 29, 44, 44, 224, 224, 303, 303, 328, 328, 593, 636, 636, 869, 869, 942, 942, 1023, 1023, 1127, 1216, 1216, 31, 31, 132, 132, 940, 1137]",Paladin
"[7, 7, 67, 214, 214, 303, 303, 386, 407, 407, 488, 491, 717, 717, 754, 915, 915, 942, 942, 1037, 1101, 1101, 1199, 696, 1189, 1189, 1231, 1233, 1248, 1248]",Paladin
"[7, 7, 29, 29, 44, 44, 224, 224, 303, 303, 328, 328, 593, 636, 636, 869, 869, 942, 942, 1023, 1023, 1127, 1216, 1216, 31, 31, 132, 132, 940, 1137]",Paladin
"[7, 44, 102, 129, 150, 156, 205, 303, 351, 377, 404, 490, 593, 636, 717, 870, 1037, 1182, 31, 155, 189, 213, 234, 332, 358, 453, 550, 1137, 1213, 1232]",Paladin
"[7, 7, 29, 29, 44, 44, 224, 224, 303, 303, 328, 328, 593, 636, 636, 869, 869, 942, 942, 1023, 1023, 1127, 1216, 1216, 31, 31, 132, 132, 940, 1137]",Paladin
"[29, 29, 152, 152, 214, 214, 303, 303, 328, 328, 407, 407, 490, 490, 508, 508, 701, 701, 717, 717, 780, 780, 869, 869, 942, 942, 1127, 1128, 1216, 1216]",Paladin
"[7, 7, 29, 29, 156, 156, 214, 214, 303, 303, 328, 328, 377, 377, 407, 407, 485, 485, 717, 717, 870, 870, 942, 942, 639, 639, 712, 712, 883, 883]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 351, 400, 400, 556, 593, 717, 717, 761, 780, 780, 869, 869, 942, 942, 1023, 1023, 1127, 1128, 1175, 1199, 1216, 1216]",Paladin
"[7, 29, 67, 214, 303, 328, 351, 377, 404, 556, 593, 717, 761, 848, 870, 885, 893, 942, 1037, 1216, 1245, 31, 453, 755, 1019, 1137, 1213, 1232, 1243, 1254]",Paladin
"[7, 29, 29, 67, 67, 224, 303, 303, 328, 328, 351, 556, 717, 717, 761, 780, 780, 869, 869, 885, 885, 942, 942, 1056, 1127, 1128, 1128, 1175, 1199, 1216]",Paladin
"[7, 214, 303, 330, 351, 377, 400, 404, 407, 422, 458, 485, 556, 593, 674, 717, 870, 942, 1037, 1245, 31, 213, 432, 453, 713, 864, 934, 1205, 1213, 1232]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 400, 400, 717, 717, 761, 780, 780, 869, 869, 885, 885, 893, 893, 942, 942, 1023, 1023, 1037, 1128, 1175, 1216, 1216]",Paladin
"[7, 29, 29, 303, 303, 328, 328, 351, 400, 400, 556, 556, 717, 717, 761, 780, 780, 869, 869, 885, 885, 942, 942, 1023, 1037, 1127, 1128, 1175, 1216, 1216]",Paladin
"[214, 224, 328, 330, 351, 377, 404, 485, 717, 734, 869, 870, 942, 968, 1037, 1199, 445, 453, 712, 744, 924, 940, 1019, 1143, 1211, 1213, 1232, 1243, 1254, 1253]",Paladin
"[7, 214, 303, 328, 351, 377, 386, 404, 407, 485, 486, 488, 516, 556, 674, 717, 796, 869, 893, 942, 1037, 1195, 1216, 453, 712, 924, 1028, 1213, 1232, 1243]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 377, 377, 636, 636, 717, 869, 869, 870, 870, 942, 942, 1216, 1216, 31, 31, 132, 132, 332, 332, 445, 445, 883]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 377, 377, 593, 636, 636, 869, 869, 870, 870, 942, 942, 1037, 1037, 1127, 1216, 1216, 31, 31, 132, 132, 358, 1137]",Paladin
"[351, 377, 674, 674, 761, 1194, 1194, 42, 42, 92, 92, 189, 189, 236, 236, 237, 237, 442, 442, 471, 471, 610, 610, 679, 679, 712, 712, 744, 744, 782]",Paladin
"[29, 29, 224, 224, 303, 303, 328, 328, 377, 377, 593, 636, 636, 761, 869, 869, 870, 870, 893, 893, 1037, 1037, 1127, 1216, 1216, 31, 31, 712, 712, 1243]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 377, 377, 593, 636, 636, 869, 869, 870, 870, 942, 942, 1037, 1037, 1127, 1216, 1216, 31, 31, 132, 132, 358, 1137]",Paladin
"[7, 29, 129, 303, 330, 351, 404, 407, 422, 458, 485, 556, 593, 717, 848, 870, 893, 942, 1037, 1195, 1199, 1216, 1245, 213, 445, 451, 453, 1135, 1213, 1232]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 351, 400, 400, 556, 556, 717, 717, 761, 780, 780, 869, 869, 885, 885, 942, 942, 1037, 1127, 1128, 1175, 1216, 1216]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 351, 400, 400, 556, 556, 717, 717, 761, 780, 780, 869, 869, 885, 885, 942, 942, 1037, 1127, 1128, 1175, 1216, 1216]",Paladin
"[7, 29, 44, 224, 303, 328, 330, 351, 404, 407, 485, 516, 553, 556, 593, 674, 717, 761, 869, 870, 885, 942, 1023, 1056, 1127, 1216, 453, 782, 1126, 1213]",Paladin
"[351, 377, 674, 674, 761, 1194, 1194, 42, 42, 92, 92, 189, 189, 236, 236, 237, 237, 442, 442, 471, 471, 610, 610, 679, 679, 712, 712, 744, 744, 782]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 330, 351, 556, 556, 704, 704, 717, 717, 761, 869, 869, 885, 885, 942, 942, 1023, 1023, 1127, 1128, 1175, 1216, 1216]",Paladin
"[7, 7, 50, 50, 127, 128, 128, 129, 129, 303, 303, 353, 353, 400, 400, 500, 704, 704, 39, 39, 42, 42, 107, 107, 160, 160, 572, 572, 441, 441]",Paladin
"[102, 102, 303, 303, 351, 377, 377, 674, 674, 885, 885, 968, 968, 91, 91, 123, 123, 124, 124, 290, 290, 372, 372, 498, 498, 610, 610, 740, 740, 764]",Paladin
"[102, 102, 156, 156, 303, 303, 351, 377, 377, 485, 485, 516, 674, 674, 717, 912, 968, 190, 287, 287, 428, 428, 610, 610, 744, 744, 746, 883, 883, 974]",Paladin
"[7, 7, 50, 50, 102, 102, 152, 152, 214, 214, 303, 303, 388, 388, 490, 490, 636, 636, 665, 665, 39, 39, 42, 42, 189, 189, 324, 324, 449, 449]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 351, 593, 636, 636, 761, 869, 869, 942, 942, 1023, 1023, 1127, 1216, 1216, 31, 31, 132, 132, 332, 332, 358, 358]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 330, 351, 485, 485, 593, 636, 636, 761, 869, 869, 942, 942, 1127, 1216, 1216, 31, 31, 132, 132, 445, 1110, 1110]",Paladin
"[7, 29, 29, 152, 214, 214, 303, 303, 328, 328, 351, 490, 490, 508, 508, 701, 701, 717, 717, 780, 869, 869, 942, 942, 943, 1023, 1037, 1127, 1175, 1216]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 351, 377, 377, 485, 485, 516, 717, 717, 761, 780, 780, 869, 869, 870, 942, 942, 1023, 1023, 1128, 1175, 1216, 1216]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 593, 636, 636, 761, 869, 869, 942, 942, 1023, 1023, 1127, 1216, 1216, 31, 31, 132, 132, 332, 332, 908, 908, 1254]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 351, 400, 400, 556, 556, 717, 717, 761, 780, 780, 869, 869, 885, 885, 942, 942, 1037, 1127, 1128, 1175, 1216, 1216]",Paladin
"[7, 7, 29, 29, 224, 224, 303, 303, 328, 328, 556, 556, 717, 717, 780, 780, 869, 869, 885, 885, 942, 942, 1023, 1023, 1127, 1128, 1175, 1199, 1216, 1216]",Paladin
"[7, 29, 303, 328, 330, 351, 377, 404, 422, 556, 717, 869, 870, 885, 893, 942, 1037, 1127, 1199, 1216, 445, 453, 712, 924, 934, 1019, 1143, 1213, 1243, 1253]",Paladin
"[7, 7, 29, 29, 224, 224, 303, 303, 328, 328, 351, 556, 556, 717, 717, 761, 780, 780, 869, 869, 885, 885, 942, 942, 1023, 1023, 1127, 1128, 1216, 1216]",Paladin
"[7, 7, 29, 29, 129, 129, 303, 303, 351, 377, 377, 400, 556, 556, 717, 717, 780, 780, 796, 869, 869, 870, 870, 942, 942, 1128, 1128, 1175, 1216, 1216]",Paladin
"[156, 156, 303, 303, 351, 377, 377, 407, 407, 485, 485, 488, 488, 516, 270, 270, 287, 287, 428, 428, 449, 712, 712, 746, 898, 898, 1019, 1019, 1028, 1028]",Paladin
"[7, 7, 156, 156, 214, 214, 303, 303, 377, 377, 485, 485, 486, 486, 488, 488, 516, 796, 870, 870, 912, 912, 1245, 746, 849, 849, 883, 883, 1028, 1028]",Paladin
"[7, 7, 67, 67, 214, 214, 303, 303, 386, 386, 407, 407, 422, 422, 717, 717, 915, 915, 1044, 1044, 1101, 1101, 1199, 175, 696, 1189, 1189, 1233, 1248, 1248]",Paladin
"[7, 7, 29, 29, 303, 303, 351, 377, 377, 556, 556, 593, 717, 717, 761, 780, 780, 869, 869, 870, 870, 893, 893, 942, 942, 1037, 1037, 1175, 1216, 1216]",Paladin
"[7, 7, 29, 29, 303, 303, 351, 377, 377, 556, 556, 593, 717, 717, 761, 780, 780, 869, 869, 870, 870, 893, 893, 942, 942, 1037, 1037, 1175, 1216, 1216]",Paladin
